Numéro de boucle;Jour;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total;Probabilité de présence d'anomalies;Jour de la semaine;Boucle de comptage;Date formatée;Vacances
677;2023-10-31;0;0;0;0;2;1;10;35;78;45;15;10;16;17;13;7;23;56;60;25;17;5;3;1;439;;2;677 - Pont Willy Brandt vers Malakoff;2023-10-31;Vacances de la Toussaint
787;2023-10-31;1;2;1;2;0;0;4;2;10;8;1;1;3;2;6;5;5;11;21;11;2;3;1;5;107;;2;787 - 50 Otages Vers Sud;2023-10-31;Vacances de la Toussaint
979;2023-10-31;3;1;0;0;2;1;9;47;88;49;19;14;15;24;14;21;17;44;26;19;13;6;8;10;450;;2;979 - pont des 3 Continents vers Sud;2023-10-31;Vacances de la Toussaint
981;2023-10-31;0;0;0;0;1;1;1;5;6;6;4;7;8;3;2;3;2;9;8;6;1;1;0;0;74;;2;981 - Pont Tabarly vers Nord;2023-10-31;Vacances de la Toussaint
672;2023-10-31;1;2;0;1;2;0;15;58;192;84;32;20;39;52;37;33;59;117;92;67;36;13;11;11;974;;2;672 - Pont de Pornic vers Nord;2023-10-31;Vacances de la Toussaint
788;2023-10-31;56;34;24;23;25;49;106;132;199;135;95;108;149;160;121;124;145;303;308;227;94;100;87;83;2887;;2;788 - 50 Otages Vers Nord;2023-10-31;Vacances de la Toussaint
847;2023-10-31;9;8;2;2;2;9;15;61;164;108;42;68;96;85;99;78;156;226;220;123;86;68;57;68;1852;;2;847 - Entrée pont Audibert vers Sud;2023-10-31;Vacances de la Toussaint
785;2023-10-31;9;0;2;1;1;12;34;119;364;200;73;66;118;129;109;116;127;230;254;183;120;68;70;62;2467;;2;785 - 50 Otages Vers Sud;2023-10-31;Vacances de la Toussaint
679;2023-10-31;0;0;0;0;0;0;0;2;5;5;2;1;9;6;4;2;6;4;5;6;1;3;1;0;62;;2;679 - Bd Malakoff vers Gare Sud;2023-10-31;Vacances de la Toussaint
683;2023-10-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;2;683 - pont Anne de Bretagne vers Nord;2023-10-31;Vacances de la Toussaint
744;2023-10-31;4;1;0;0;1;3;7;16;58;43;23;30;36;50;30;33;44;77;84;58;43;25;16;5;687;;2;744 - Calvaire vers Est;2023-10-31;Vacances de la Toussaint
747;2023-10-31;1;0;0;0;0;1;3;36;92;37;15;17;16;16;9;16;23;53;53;20;11;2;5;5;431;;2;747 - Chemin de halage Tortière vers Nord;2023-10-31;Vacances de la Toussaint
664;2023-10-31;0;0;0;0;0;0;0;0;0;40;33;26;47;38;38;35;57;124;112;58;38;22;22;15;705;;2;664 - Bonduelle vers sud;2023-10-31;Vacances de la Toussaint
674;2023-10-31;2;3;1;0;3;1;6;27;94;61;15;21;45;55;32;36;46;68;87;81;52;27;34;21;818;;2;674 - Pont Haudaudine vers Sud;2023-10-31;Vacances de la Toussaint
675;2023-10-31;3;0;0;0;0;1;11;39;98;54;27;31;41;47;39;22;43;87;85;61;41;27;15;21;793;;2;675 - Pont Haudaudine vers Nord;2023-10-31;Vacances de la Toussaint
673;2023-10-31;2;1;0;0;2;3;2;12;43;26;12;7;15;6;4;10;18;66;77;36;28;10;6;18;404;;2;673 - Pont de Pornic vers Sud;2023-10-31;Vacances de la Toussaint
881;2023-10-31;6;1;4;0;1;6;24;62;162;114;68;59;72;53;61;87;103;185;170;111;83;53;23;44;1552;;2;881 - Madeleine vers Sud;2023-10-31;Vacances de la Toussaint
744;2023-10-30;0;1;0;1;0;0;9;10;41;33;14;15;23;19;18;25;35;60;71;36;16;12;7;6;452;;1;744 - Calvaire vers Est;2023-10-30;Vacances de la Toussaint
960;2023-10-30;0;0;0;0;1;0;0;1;5;3;3;4;1;1;3;4;5;7;12;0;0;0;0;0;50;;1;960 - Sorinières Vers Nord;2023-10-30;Vacances de la Toussaint
977;2023-10-30;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;6;2;0;0;0;0;0;0;0;14;;1;977 - pont des 3 Continents vers Nord;2023-10-30;Vacances de la Toussaint
986;2023-10-30;0;0;1;0;1;2;2;7;33;13;2;2;20;2;9;5;5;15;18;11;4;3;3;1;159;;1;986 - Tremie vers Ouest;2023-10-30;Vacances de la Toussaint
989;2023-10-30;0;1;0;0;2;11;30;81;69;22;13;16;28;22;22;31;73;168;176;82;42;22;21;9;941;;1;989 - Kennedy vers Ouest;2023-10-30;Vacances de la Toussaint
988;2023-10-30;4;1;0;0;2;3;6;47;194;92;18;9;24;36;17;17;29;61;15;51;14;8;8;0;656;;1;988 - Kennedy vers Est;2023-10-30;Vacances de la Toussaint
948;2023-10-30;1;0;0;0;0;0;4;11;18;6;7;5;16;2;11;8;17;43;40;15;6;2;2;1;215;;1;948 - Bd Malakoff vers Est;2023-10-30;Vacances de la Toussaint
959;2023-10-30;0;0;0;0;3;1;0;14;6;2;4;2;1;2;0;4;5;6;5;2;2;1;0;0;60;;1;959 - Sorinières Vers Sud;2023-10-30;Vacances de la Toussaint
943;2023-10-30;1;0;0;0;1;1;3;4;27;14;0;2;8;2;3;5;11;28;14;6;13;2;3;4;152;;1;943 - Magellan vers Ouest;2023-10-30;Vacances de la Toussaint
881;2023-10-30;2;3;0;0;1;4;17;64;121;84;35;31;42;59;40;46;81;137;154;93;43;18;18;8;1101;;1;881 - Madeleine vers Sud;2023-10-30;Vacances de la Toussaint
890;2023-10-30;6;1;1;3;4;13;36;113;273;130;39;46;66;81;52;64;127;199;210;105;63;36;38;17;1723;;1;890 - Pont de Pirmil vers Sud;2023-10-30;Vacances de la Toussaint
681;2023-10-30;3;2;0;0;2;2;4;13;27;9;7;2;12;14;9;9;22;34;46;35;27;9;12;7;307;;1;681 - Stalingrad vers est;2023-10-30;Vacances de la Toussaint
725;2023-10-30;1;0;1;3;2;1;5;9;36;13;4;6;14;15;5;16;16;49;41;19;6;8;5;0;275;;1;725 - Pont Tabarly vers Sud;2023-10-30;Vacances de la Toussaint
727;2023-10-30;0;2;0;0;1;3;6;29;43;24;5;7;12;13;10;13;16;35;37;14;6;6;9;2;293;;1;727 - Pont Tabarly vers Nord;2023-10-30;Vacances de la Toussaint
746;2023-10-30;0;0;0;0;0;0;0;3;3;3;5;1;1;1;2;4;5;14;4;3;1;1;0;0;51;;1;746 - Chemin de halage Tortière vers Sud;2023-10-30;Vacances de la Toussaint
666;2023-10-30;2;1;0;1;0;0;3;3;12;11;1;1;7;8;5;9;12;21;25;13;5;6;4;1;151;;1;666 - Pont Audibert vers Sud;2023-10-30;Vacances de la Toussaint
669;2023-10-30;0;0;0;0;1;2;13;61;122;48;14;10;12;14;9;17;21;37;44;23;14;12;6;4;484;;1;669 - De Gaulle sortie Clémenceau vers Nord;2023-10-30;Vacances de la Toussaint
672;2023-10-30;1;0;0;0;0;0;7;37;138;63;24;15;22;20;24;13;28;44;55;33;12;5;4;1;546;;1;672 - Pont de Pornic vers Nord;2023-10-30;Vacances de la Toussaint
676;2023-10-30;2;0;0;0;0;3;5;17;81;33;11;9;25;23;9;11;18;67;70;20;11;9;6;2;432;;1;676 - Pont Willy Brandt vers Beaulieu;2023-10-30;Vacances de la Toussaint
672;2023-10-30;2;0;0;0;0;0;8;64;160;89;34;22;35;36;28;27;70;110;99;52;20;9;7;2;874;;1;672 - Pont de Pornic vers Nord;2023-10-30;Vacances de la Toussaint
664;2023-10-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;1;664 - Bonduelle vers sud;2023-10-30;Vacances de la Toussaint
670;2023-10-30;2;1;0;0;1;1;4;17;14;7;5;2;10;9;9;5;8;17;30;11;6;11;3;5;178;;1;670 - Pont de Pirmil vers Sud;2023-10-30;Vacances de la Toussaint
675;2023-10-30;0;1;0;0;0;1;11;31;80;61;20;19;36;33;26;20;42;71;77;40;29;7;16;9;630;;1;675 - Pont Haudaudine vers Nord;2023-10-30;Vacances de la Toussaint
847;2023-10-30;5;3;1;0;2;7;11;48;150;79;33;35;74;69;51;51;95;176;196;111;63;31;36;37;1364;;1;847 - Entrée pont Audibert vers Sud;2023-10-30;Vacances de la Toussaint
683;2023-10-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;1;683 - pont Anne de Bretagne vers Nord;2023-10-30;Vacances de la Toussaint
747;2023-10-30;0;0;0;0;0;1;1;23;68;20;13;5;14;10;8;12;22;34;49;19;6;2;5;3;315;;1;747 - Chemin de halage Tortière vers Nord;2023-10-30;Vacances de la Toussaint
786;2023-10-30;7;8;0;0;1;4;6;60;141;97;43;52;79;73;55;66;116;250;307;129;79;46;50;35;1704;;1;786 - 50 Otages Vers Nord;2023-10-30;Vacances de la Toussaint
944;2023-10-30;1;0;0;0;1;1;1;13;41;16;3;1;7;7;4;4;14;33;27;10;8;2;3;3;200;;1;944 - Magellan vers Est;2023-10-30;Vacances de la Toussaint
995;2023-10-30;1;0;0;1;2;3;9;31;129;66;25;21;27;38;26;34;38;80;69;38;14;4;4;3;663;;1;995 - Ceineray vers Ouest;2023-10-30;Vacances de la Toussaint
945;2023-10-30;0;0;0;1;1;4;5;18;47;29;9;14;32;12;13;16;16;66;78;27;27;5;7;9;436;;1;945 - Magellan vers Ouest;2023-10-30;Vacances de la Toussaint
950;2023-10-30;0;0;0;1;1;5;9;40;92;27;6;15;10;19;7;12;17;24;19;11;9;5;7;0;336;;1;950 - avenue de la Libération vers Nord;2023-10-30;Vacances de la Toussaint
673;2023-10-30;0;2;2;0;4;3;1;9;20;6;4;6;5;3;11;10;7;31;75;29;11;11;5;4;259;;1;673 - Pont de Pornic vers Sud;2023-10-30;Vacances de la Toussaint
996;2023-10-30;1;0;2;0;1;0;2;26;45;15;5;6;17;7;6;10;17;55;55;28;7;6;6;7;324;;1;996 - Van Iseghem vers Nord;2023-10-30;Vacances de la Toussaint
946;2023-10-30;1;0;0;1;2;3;4;24;107;61;9;9;29;29;19;17;34;72;56;25;16;7;8;4;537;;1;946 - Magellan vers Est;2023-10-30;Vacances de la Toussaint
947;2023-10-30;0;0;0;0;0;0;1;12;47;18;3;6;11;13;7;6;20;29;14;5;2;1;0;1;196;;1;947 - Bd Malakoff vers Ouest;2023-10-30;Vacances de la Toussaint
673;2023-10-30;1;0;0;0;0;0;0;18;5;9;5;2;7;12;3;8;7;24;21;7;3;2;1;2;137;;1;673 - Pont de Pornic vers Sud;2023-10-30;Vacances de la Toussaint
880;2023-10-30;5;3;0;0;0;2;12;48;141;77;17;22;33;60;30;43;76;107;128;74;37;17;26;20;978;;1;880 - Madeleine vers Nord;2023-10-30;Vacances de la Toussaint
680;2023-10-30;4;0;1;0;3;3;9;19;41;21;9;7;27;16;15;17;26;31;29;24;17;9;13;6;347;;1;680 - Stalingrad vers ouest;2023-10-30;Vacances de la Toussaint
742;2023-10-30;3;1;0;0;1;2;14;69;84;28;28;20;51;38;28;31;67;112;156;64;28;12;25;12;874;;1;742 - Philippot vers Est;2023-10-30;Vacances de la Toussaint
785;2023-10-30;3;1;0;2;1;9;30;87;278;169;66;63;72;111;64;75;103;202;210;108;56;40;21;25;1796;;1;785 - 50 Otages Vers Sud;2023-10-30;Vacances de la Toussaint
679;2023-10-30;0;0;0;0;0;0;0;3;7;1;4;0;4;1;2;0;2;5;3;1;2;3;1;0;39;;1;679 - Bd Malakoff vers Gare Sud;2023-10-30;Vacances de la Toussaint
665;2023-10-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;1;665 - Bonduelle vers Nord;2023-10-30;Vacances de la Toussaint
979;2023-10-30;0;0;0;0;2;2;5;30;75;48;8;6;9;17;10;15;17;28;32;14;11;3;1;4;337;;1;979 - pont des 3 Continents vers Sud;2023-10-30;Vacances de la Toussaint
980;2023-10-30;0;0;0;0;0;0;1;1;1;1;1;1;4;1;1;1;2;1;2;1;1;1;1;0;22;;1;980 - Pont Tabarly vers Sud;2023-10-30;Vacances de la Toussaint
981;2023-10-30;0;0;0;0;0;0;1;7;5;5;0;1;2;0;2;3;5;6;6;3;0;1;0;1;48;;1;981 - Pont Tabarly vers Nord;2023-10-30;Vacances de la Toussaint
994;2023-10-30;2;0;0;0;0;2;3;11;33;11;12;10;14;15;17;23;40;81;100;46;27;10;17;3;477;;1;994 - Ceineray vers Est;2023-10-30;Vacances de la Toussaint
672;2023-10-30;0;0;0;0;0;0;1;3;4;11;0;3;3;5;5;6;10;21;32;6;4;1;1;1;117;;1;672 - Pont de Pornic vers Nord;2023-10-30;Vacances de la Toussaint
787;2023-10-30;0;0;0;0;0;0;0;1;3;5;2;2;5;0;1;4;2;2;10;3;5;3;1;3;52;;1;787 - 50 Otages Vers Sud;2023-10-30;Vacances de la Toussaint
788;2023-10-30;50;37;26;24;44;75;159;92;152;121;71;96;103;88;102;115;141;238;304;223;192;140;130;88;2811;;1;788 - 50 Otages Vers Nord;2023-10-30;Vacances de la Toussaint
987;2023-10-30;0;0;0;0;0;0;0;6;13;4;3;2;8;7;5;3;10;10;18;10;5;2;2;1;109;;1;987 - Tremie vers Est;2023-10-30;Vacances de la Toussaint
667;2023-10-30;3;4;1;1;2;6;32;114;238;133;47;36;70;90;41;58;90;193;177;109;60;21;23;11;1560;;1;667 - Entrée pont Audibert vers Nord;2023-10-30;Vacances de la Toussaint
673;2023-10-30;1;1;1;0;2;3;2;27;37;23;8;6;16;17;11;20;34;85;108;40;17;13;7;5;484;;1;673 - Pont de Pornic vers Sud;2023-10-30;Vacances de la Toussaint
682;2023-10-30;2;1;2;1;1;7;8;40;141;105;21;16;39;35;23;19;41;77;97;56;35;12;10;7;796;;1;682 - pont Anne de Bretagne vers Sud;2023-10-30;Vacances de la Toussaint
743;2023-10-30;3;0;2;0;1;6;4;39;109;84;29;25;32;51;21;48;51;98;128;73;33;19;15;6;877;;1;743 - Philippot vers ouest;2023-10-30;Vacances de la Toussaint
745;2023-10-30;1;0;1;0;0;0;0;4;5;2;1;3;11;1;3;4;12;12;15;4;9;0;1;3;92;;1;745 - Calvaire vers Ouest;2023-10-30;Vacances de la Toussaint
949;2023-10-30;1;0;0;1;0;0;2;3;8;10;1;2;3;5;6;5;8;22;28;15;5;4;1;2;132;;1;949 - avenue de la Libération vers Sud;2023-10-30;Vacances de la Toussaint
997;2023-10-30;1;0;0;0;0;0;1;27;22;12;17;2;5;12;5;14;12;0;18;15;5;3;0;1;172;;1;997 - Van Iseghem vers Sud;2023-10-30;Vacances de la Toussaint
668;2023-10-30;1;1;0;0;0;0;3;12;41;17;7;14;24;19;14;13;29;97;102;45;23;12;20;5;499;;1;668 - De Gaulle vers sud;2023-10-30;Vacances de la Toussaint
674;2023-10-30;4;0;1;0;1;2;3;25;58;59;17;13;17;34;24;28;43;58;90;48;19;22;14;11;591;;1;674 - Pont Haudaudine vers Sud;2023-10-30;Vacances de la Toussaint
677;2023-10-30;0;0;0;0;1;1;11;23;57;35;9;11;16;17;9;7;21;50;52;19;13;4;4;1;361;;1;677 - Pont Willy Brandt vers Malakoff;2023-10-30;Vacances de la Toussaint
959;2023-10-29;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;1;1;0;0;0;0;0;0;0;8;;7;959 - Sorinières Vers Sud;2023-10-29;Vacances de la Toussaint
944;2023-10-29;2;1;0;0;0;1;0;1;1;6;8;6;13;9;8;10;3;7;3;4;3;3;1;1;91;;7;944 - Magellan vers Est;2023-10-29;Vacances de la Toussaint
981;2023-10-29;0;0;0;0;0;1;1;0;0;1;4;3;2;2;7;2;8;6;7;2;2;2;0;0;50;;7;981 - Pont Tabarly vers Nord;2023-10-29;Vacances de la Toussaint
664;2023-10-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7;664 - Bonduelle vers sud;2023-10-29;Vacances de la Toussaint
667;2023-10-29;14;11;1;1;3;5;11;5;10;27;31;38;50;48;46;44;58;52;46;38;40;24;12;8;623;;7;667 - Entrée pont Audibert vers Nord;2023-10-29;Vacances de la Toussaint
672;2023-10-29;3;0;1;0;1;0;0;0;3;13;7;14;7;9;8;5;10;9;6;4;5;1;1;1;108;;7;672 - Pont de Pornic vers Nord;2023-10-29;Vacances de la Toussaint
994;2023-10-29;3;4;2;2;2;1;1;0;2;5;12;16;7;13;10;2;14;14;16;16;8;8;4;2;164;;7;994 - Ceineray vers Est;2023-10-29;Vacances de la Toussaint
995;2023-10-29;3;2;0;0;3;1;1;0;2;10;19;26;18;21;14;18;19;20;19;17;14;7;2;3;239;;7;995 - Ceineray vers Ouest;2023-10-29;Vacances de la Toussaint
949;2023-10-29;1;3;1;0;2;2;1;2;0;0;2;1;8;5;4;0;4;5;4;7;5;0;0;0;57;;7;949 - avenue de la Libération vers Sud;2023-10-29;Vacances de la Toussaint
997;2023-10-29;1;1;0;0;0;0;0;1;5;11;12;0;10;11;9;12;13;3;3;6;2;0;1;0;101;;7;997 - Van Iseghem vers Sud;2023-10-29;Vacances de la Toussaint
847;2023-10-29;27;26;18;6;6;1;7;4;9;16;30;30;46;33;43;115;40;42;43;37;36;28;15;11;669;;7;847 - Entrée pont Audibert vers Sud;2023-10-29;Vacances de la Toussaint
683;2023-10-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7;683 - pont Anne de Bretagne vers Nord;2023-10-29;Vacances de la Toussaint
666;2023-10-29;0;1;1;3;0;0;2;1;2;3;2;4;3;6;3;2;2;1;5;10;4;5;2;4;66;;7;666 - Pont Audibert vers Sud;2023-10-29;Vacances de la Toussaint
669;2023-10-29;4;5;0;0;2;0;3;4;4;8;11;21;14;5;4;10;12;12;9;10;3;6;3;1;151;;7;669 - De Gaulle sortie Clémenceau vers Nord;2023-10-29;Vacances de la Toussaint
670;2023-10-29;2;3;2;0;7;1;3;2;3;4;8;6;4;5;7;7;9;6;4;10;9;2;0;2;106;;7;670 - Pont de Pirmil vers Sud;2023-10-29;Vacances de la Toussaint
673;2023-10-29;8;4;1;3;3;1;0;2;2;3;6;5;15;8;7;5;11;12;9;7;14;2;3;3;134;;7;673 - Pont de Pornic vers Sud;2023-10-29;Vacances de la Toussaint
787;2023-10-29;1;3;4;0;1;0;0;1;1;0;4;5;7;3;0;0;2;4;6;2;0;2;1;2;49;;7;787 - 50 Otages Vers Sud;2023-10-29;Vacances de la Toussaint
681;2023-10-29;8;2;4;1;2;0;3;0;1;2;1;8;12;8;4;9;15;4;11;16;10;5;5;4;135;;7;681 - Stalingrad vers est;2023-10-29;Vacances de la Toussaint
946;2023-10-29;5;9;2;0;3;1;0;1;1;8;15;9;26;15;17;19;19;15;11;11;14;5;1;5;212;;7;946 - Magellan vers Est;2023-10-29;Vacances de la Toussaint
950;2023-10-29;4;1;0;0;0;1;4;2;3;4;4;2;6;6;3;7;13;7;7;6;3;6;0;0;89;;7;950 - avenue de la Libération vers Nord;2023-10-29;Vacances de la Toussaint
980;2023-10-29;0;0;0;0;0;0;0;0;0;1;3;1;2;0;1;1;1;2;3;2;1;1;1;0;20;;7;980 - Pont Tabarly vers Sud;2023-10-29;Vacances de la Toussaint
988;2023-10-29;2;0;0;2;0;0;1;3;6;5;21;18;14;13;10;7;20;13;26;13;15;18;13;6;226;;7;988 - Kennedy vers Est;2023-10-29;Vacances de la Toussaint
673;2023-10-29;2;0;0;0;0;0;1;0;1;10;7;11;8;2;4;9;5;10;6;4;2;0;1;1;84;;7;673 - Pont de Pornic vers Sud;2023-10-29;Vacances de la Toussaint
672;2023-10-29;5;0;2;0;4;0;0;0;6;14;11;16;20;15;15;8;16;19;10;9;13;1;4;3;191;;7;672 - Pont de Pornic vers Nord;2023-10-29;Vacances de la Toussaint
788;2023-10-29;129;103;106;67;62;68;73;55;77;165;148;144;154;121;132;129;138;160;169;224;204;153;140;99;3020;;7;788 - 50 Otages Vers Nord;2023-10-29;Vacances de la Toussaint
725;2023-10-29;1;1;1;1;0;0;2;3;2;8;9;5;8;5;6;5;14;9;3;11;5;3;1;3;106;;7;725 - Pont Tabarly vers Sud;2023-10-29;Vacances de la Toussaint
745;2023-10-29;0;0;0;1;0;0;1;0;0;0;2;3;2;2;3;1;2;5;1;4;0;3;2;1;33;;7;745 - Calvaire vers Ouest;2023-10-29;Vacances de la Toussaint
746;2023-10-29;0;0;0;0;0;0;0;0;0;2;6;3;7;0;1;1;1;1;0;1;0;0;0;0;23;;7;746 - Chemin de halage Tortière vers Sud;2023-10-29;Vacances de la Toussaint
785;2023-10-29;32;11;15;6;7;7;5;3;14;23;43;49;52;50;34;36;30;43;53;39;39;22;9;12;634;;7;785 - 50 Otages Vers Sud;2023-10-29;Vacances de la Toussaint
665;2023-10-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7;665 - Bonduelle vers Nord;2023-10-29;Vacances de la Toussaint
668;2023-10-29;3;2;4;0;4;0;1;1;3;5;10;8;13;15;6;8;8;10;15;17;9;7;7;3;159;;7;668 - De Gaulle vers sud;2023-10-29;Vacances de la Toussaint
674;2023-10-29;11;4;5;3;0;1;1;2;8;6;9;12;13;15;13;7;5;19;18;17;12;16;5;11;213;;7;674 - Pont Haudaudine vers Sud;2023-10-29;Vacances de la Toussaint
679;2023-10-29;0;1;0;0;0;0;1;0;0;1;1;2;0;0;0;2;0;5;2;1;1;1;0;0;18;;7;679 - Bd Malakoff vers Gare Sud;2023-10-29;Vacances de la Toussaint
786;2023-10-29;13;15;13;9;11;2;8;5;7;28;35;55;57;34;34;36;47;52;49;46;36;28;15;10;645;;7;786 - 50 Otages Vers Nord;2023-10-29;Vacances de la Toussaint
672;2023-10-29;1;2;0;3;0;0;1;0;1;2;2;5;3;0;1;6;3;3;3;5;2;1;0;1;45;;7;672 - Pont de Pornic vers Nord;2023-10-29;Vacances de la Toussaint
881;2023-10-29;11;7;0;1;0;2;8;7;5;23;25;27;29;30;33;26;31;36;33;26;28;13;8;6;415;;7;881 - Madeleine vers Sud;2023-10-29;Vacances de la Toussaint
890;2023-10-29;19;14;11;13;6;9;18;17;23;35;41;38;53;31;40;38;61;51;46;38;21;22;16;8;669;;7;890 - Pont de Pirmil vers Sud;2023-10-29;Vacances de la Toussaint
986;2023-10-29;2;0;0;0;1;0;0;0;2;3;4;4;2;2;2;2;3;4;7;2;4;0;1;1;46;;7;986 - Tremie vers Ouest;2023-10-29;Vacances de la Toussaint
989;2023-10-29;9;7;3;6;7;6;2;8;7;10;15;23;25;18;17;18;25;23;27;23;17;14;6;3;319;;7;989 - Kennedy vers Ouest;2023-10-29;Vacances de la Toussaint
676;2023-10-29;1;7;1;1;1;2;1;0;3;2;10;9;9;5;4;5;7;14;6;4;5;4;4;3;108;;7;676 - Pont Willy Brandt vers Beaulieu;2023-10-29;Vacances de la Toussaint
880;2023-10-29;12;9;14;4;4;2;6;3;4;11;19;20;22;19;20;22;22;31;21;16;18;19;15;5;338;;7;880 - Madeleine vers Nord;2023-10-29;Vacances de la Toussaint
727;2023-10-29;1;2;2;1;0;0;1;1;3;8;11;12;15;9;7;7;10;15;9;5;5;3;2;1;130;;7;727 - Pont Tabarly vers Nord;2023-10-29;Vacances de la Toussaint
743;2023-10-29;15;8;9;7;0;0;4;4;5;15;21;24;17;19;8;12;16;24;22;26;19;12;11;6;304;;7;743 - Philippot vers ouest;2023-10-29;Vacances de la Toussaint
945;2023-10-29;8;10;5;0;0;1;1;1;2;4;11;20;13;11;11;101;16;15;8;11;8;5;2;4;268;;7;945 - Magellan vers Ouest;2023-10-29;Vacances de la Toussaint
948;2023-10-29;2;1;1;1;0;0;0;0;0;5;19;13;12;9;6;5;9;10;6;7;0;1;1;0;108;;7;948 - Bd Malakoff vers Est;2023-10-29;Vacances de la Toussaint
960;2023-10-29;0;0;0;0;0;0;1;0;1;2;1;0;0;2;1;2;1;0;0;0;1;0;0;0;12;;7;960 - Sorinières Vers Nord;2023-10-29;Vacances de la Toussaint
977;2023-10-29;0;0;0;2;0;0;0;0;0;4;0;2;2;0;0;4;0;6;0;0;0;0;0;0;20;;7;977 - pont des 3 Continents vers Nord;2023-10-29;Vacances de la Toussaint
979;2023-10-29;6;2;0;2;0;1;0;1;4;10;6;17;16;9;8;10;12;13;6;7;3;2;1;1;137;;7;979 - pont des 3 Continents vers Sud;2023-10-29;Vacances de la Toussaint
673;2023-10-29;5;6;0;4;0;1;0;2;1;2;2;3;6;6;6;6;8;9;9;6;10;5;0;2;99;;7;673 - Pont de Pornic vers Sud;2023-10-29;Vacances de la Toussaint
680;2023-10-29;8;1;0;3;1;0;0;2;4;8;9;6;11;8;8;7;18;14;19;10;11;3;2;3;156;;7;680 - Stalingrad vers ouest;2023-10-29;Vacances de la Toussaint
682;2023-10-29;26;12;4;7;10;5;2;1;11;21;24;26;34;25;19;22;25;29;25;26;11;2;8;0;375;;7;682 - pont Anne de Bretagne vers Sud;2023-10-29;Vacances de la Toussaint
742;2023-10-29;8;6;6;10;12;4;4;1;7;11;13;22;30;14;17;33;19;18;22;17;14;14;4;7;313;;7;742 - Philippot vers Est;2023-10-29;Vacances de la Toussaint
744;2023-10-29;6;2;2;0;2;0;2;1;5;6;12;14;24;21;11;16;13;20;16;16;21;7;4;1;222;;7;744 - Calvaire vers Est;2023-10-29;Vacances de la Toussaint
747;2023-10-29;0;3;3;0;0;0;0;0;3;9;8;10;3;4;9;4;9;5;8;4;2;2;0;0;86;;7;747 - Chemin de halage Tortière vers Nord;2023-10-29;Vacances de la Toussaint
947;2023-10-29;1;0;0;0;0;0;0;0;0;5;7;21;12;10;0;9;9;10;2;1;1;2;0;0;90;;7;947 - Bd Malakoff vers Ouest;2023-10-29;Vacances de la Toussaint
987;2023-10-29;1;0;0;0;0;0;3;0;1;0;0;2;5;0;1;1;5;1;3;4;1;2;1;3;34;;7;987 - Tremie vers Est;2023-10-29;Vacances de la Toussaint
996;2023-10-29;2;3;4;0;2;1;0;1;4;5;11;19;11;11;8;6;9;18;15;10;2;5;3;1;151;;7;996 - Van Iseghem vers Nord;2023-10-29;Vacances de la Toussaint
943;2023-10-29;4;0;0;0;0;0;1;0;0;3;6;4;5;5;2;7;5;5;3;5;0;3;1;1;60;;7;943 - Magellan vers Ouest;2023-10-29;Vacances de la Toussaint
675;2023-10-29;3;5;4;1;1;0;2;0;4;3;8;12;14;13;13;11;17;27;15;16;19;9;8;3;208;;7;675 - Pont Haudaudine vers Nord;2023-10-29;Vacances de la Toussaint
677;2023-10-29;0;1;1;0;0;1;0;0;4;1;4;10;14;2;2;3;8;10;6;5;0;4;1;1;78;;7;677 - Pont Willy Brandt vers Malakoff;2023-10-29;Vacances de la Toussaint
682;2023-10-28;12;9;6;7;4;4;6;5;11;36;19;21;14;12;14;7;5;14;13;15;16;9;5;18;282;;6;682 - pont Anne de Bretagne vers Sud;2023-10-28;Vacances de la Toussaint
727;2023-10-28;2;1;1;2;1;0;2;2;3;8;6;13;10;2;7;1;1;3;3;9;4;3;0;2;86;;6;727 - Pont Tabarly vers Nord;2023-10-28;Vacances de la Toussaint
745;2023-10-28;0;1;0;0;0;0;0;0;2;0;5;7;2;4;1;0;2;5;0;1;0;0;1;3;34;;6;745 - Calvaire vers Ouest;2023-10-28;Vacances de la Toussaint
948;2023-10-28;2;0;0;0;0;0;0;2;4;1;13;8;12;4;3;5;5;3;5;2;1;1;1;0;72;;6;948 - Bd Malakoff vers Est;2023-10-28;Vacances de la Toussaint
980;2023-10-28;0;1;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;9;;6;980 - Pont Tabarly vers Sud;2023-10-28;Vacances de la Toussaint
